pid,fgxp,fkicker,dist,good
17723,XP,PS-0900,20,1
17739,XP,TP-1200,20,1
17750,XP,TP-1200,20,1
17800,FG,GA-0300,38,1
17816,XP,SC-0700,20,1
17844,FG,SC-0700,25,1
17851,FG,GA-0300,20,1
17863,XP,GA-0300,20,1
17881,XP,SC-0700,20,1
17889,XP,SC-0700,20,1
17910,FG,SC-0700,48,1
17923,XP,GA-0300,20,1
17936,FG,GA-0300,21,1
17955,FG,RL-0900,44,1
17977,XP,SJ-0300,20,1
17995,XP,SJ-0300,20,1
18006,XP,SJ-0300,20,1
18030,FG,RL-0900,43,0
18068,FG,SJ-0300,32,1
18081,XP,SJ-0300,20,1
18136,FG,DA-0300,51,1
18174,XP,DA-0300,20,1
18201,FG,DA-0300,29,1
18225,FG,PE-0100,25,1
18245,FG,PE-0100,33,1
18251,FG,PE-0100,40,1
18302,FG,KB-2300,44,1
18330,XP,KB-2300,20,1
18343,FG,KB-2300,20,1
18373,FG,KB-2300,31,1
18394,FG,KB-2300,26,1
18399,FG,PD-0200,42,0
18414,FG,KB-2300,33,1
18437,FG,OM-0100,28,1
18445,XP,OM-0100,20,1
18452,XP,OM-0100,20,1
18471,FG,OM-0100,42,1
18483,FG,OM-0100,36,0
18508,XP,JH-0500,20,1
18514,FG,OM-0100,44,1
18551,XP,OM-0100,20,1
18575,XP,JH-0500,20,1
18590,FG,JH-0500,34,1
18600,XP,JH-0500,20,1
18603,XP,OM-0100,20,1
18615,XP,JH-0500,20,1
18636,FG,JH-0500,40,1
18654,FG,CB-1700,42,0
18667,XP,DB-3900,20,1
18674,XP,CB-1700,20,1
18695,FG,CB-1700,34,1
18708,FG,DB-3900,45,0
18740,XP,DB-3900,20,1
18766,XP,DB-3900,20,1
18793,FG,CB-1700,30,0
18818,FG,JN-0600,35,1
18831,FG,MA-0700,35,1
18848,FG,JN-0600,48,1
18868,FG,MA-0700,46,0
18906,FG,JN-0600,25,1
18921,FG,JN-0600,24,1
18937,XP,MA-0700,20,1
18944,FG,MA-0700,31,1
18952,FG,MA-0700,42,0
18998,FG,MS-5200,51,1
19017,FG,MS-5200,49,1
19042,XP,KB-2300,20,0
19050,FG,KB-2300,24,1
19122,XP,SC-0700,20,1
19132,XP,JH-0500,20,1
19155,FG,SC-0700,20,1
19159,XP,SC-0700,20,1
19190,FG,JH-0500,40,1
19205,XP,JH-0500,20,1
19219,FG,SC-0700,44,0
19228,FG,SC-0700,29,1
19239,FG,JH-0500,36,1
19251,FG,SC-0700,34,1
19297,XP,NR-0100,20,1
19346,FG,NR-0100,39,1
19368,FG,PD-0200,18,1
19433,XP,TS-1100,20,1
19466,FG,MH-3100,42,1
19484,XP,MH-3100,20,1
19494,XP,MH-3100,20,1
19513,FG,TS-1100,19,1
19540,FG,MH-3100,49,0
19559,XP,TS-1100,20,1
19605,XP,MV-0100,20,1
19632,XP,MV-0100,20,1
19653,XP,MV-0100,20,1
19661,FG,JH-0900,29,0
19691,FG,JH-0900,21,1
19729,XP,JH-0900,20,1
19739,XP,MV-0100,20,1
19757,FG,RL-1300,51,1
19775,XP,RL-1300,20,1
19786,XP,RL-1300,20,1
19817,XP,OM-0100,20,1
19823,FG,RL-1300,53,0
19833,XP,OM-0100,20,1
19847,XP,OM-0100,20,1
19855,XP,OM-0100,20,1
19874,FG,RL-1300,48,1
19924,XP,BD-0100,20,1
19982,XP,BD-0100,20,1
19990,FG,DA-0300,48,0
20036,FG,BD-0100,31,1
20050,XP,BD-0100,20,1
20055,XP,DA-0300,20,1
20076,XP,WR-0500,20,1
20087,FG,WR-0500,53,0
20104,XP,PS-0900,20,1
20122,FG,WR-0500,44,1
20145,XP,PS-0900,20,1
20152,XP,WR-0500,20,1
20166,FG,WR-0500,49,0
20176,FG,PS-0900,48,1
20189,XP,WR-0500,20,1
20199,XP,PS-0900,20,1
20224,XP,PS-0900,20,1
20238,FG,PS-0900,46,1
20284,FG,RL-0900,50,1
20290,XP,TP-1200,20,1
20310,XP,RL-0900,20,1
20318,XP,TP-1200,20,1
20327,XP,TP-1200,20,1
20376,FG,RL-0900,24,1
20419,FG,TP-1200,37,1
20437,XP,MG-1200,20,1
20446,FG,GA-0300,30,1
20456,XP,MG-1200,20,1
20471,XP,GA-0300,20,1
20477,XP,MG-1200,20,1
20482,XP,MG-1200,20,1
20494,FG,MG-1200,47,1
20510,FG,GA-0300,37,1
20530,FG,MG-1200,26,1
20563,XP,MG-1200,20,1
20595,FG,SJ-0300,40,1
20611,FG,SJ-0300,40,1
20624,FG,SJ-0300,54,1
20643,FG,SJ-0300,29,1
20680,XP,JC-0900,20,1
20695,FG,SJ-0300,42,0
20712,FG,JC-0900,40,0
20736,FG,SJ-0300,24,1
20760,XP,KH-1500,20,1
20774,FG,AD-0800,46,1
20780,XP,AD-0800,20,1
20807,FG,AD-0800,21,1
20816,XP,AD-0800,20,1
20845,XP,KH-1500,20,1
20858,XP,AD-0800,20,1
20871,XP,KH-1500,20,1
20898,XP,CB-1700,20,1
20906,FG,CB-1700,30,1
20917,FG,KH-1500,35,1
20954,FG,CB-1700,56,0
20959,FG,KH-1500,28,1
20995,FG,KH-1500,29,1
21013,FG,KH-1500,51,0
21027,FG,KH-1500,33,0
21068,XP,MG-1200,20,1
21107,XP,MG-1200,20,1
21146,XP,MA-0700,20,1
21158,FG,MG-1200,51,1
21179,XP,MG-1200,20,1
21188,FG,MG-1200,34,1
21207,XP,MA-0700,20,1
21229,XP,PE-0100,20,1
21243,FG,PE-0100,41,1
21268,XP,PE-0100,20,1
21283,FG,PE-0100,37,1
21288,XP,PE-0100,20,1
21340,FG,MV-0100,19,1
21374,XP,MV-0100,20,1
21410,FG,MS-5200,38,1
21422,XP,MS-5200,20,1
21443,XP,MS-5200,20,1
21453,XP,MS-5200,20,1
21487,XP,NR-0100,20,1
21518,FG,MS-5200,32,1
21571,FG,PD-0200,19,1
21584,FG,BD-0100,39,1
21608,XP,BD-0100,20,1
21641,XP,BD-0100,20,1
21659,XP,BD-0100,20,1
21692,XP,OM-0100,20,1
21704,XP,OM-0100,20,1
21733,FG,OM-0100,40,1
21766,FG,OM-0100,38,1
21793,FG,OM-0100,41,1
21861,FG,SC-0700,19,1
21876,XP,SC-0700,20,1
21903,FG,AV-0400,48,1
21961,XP,AV-0400,20,1
21982,FG,AV-0400,43,1
21995,FG,SC-0700,48,1
22009,FG,SC-0700,32,1
22029,XP,DB-3900,20,1
22036,FG,WR-0500,34,0
22048,XP,DB-3900,20,1
22068,XP,DB-3900,20,1
22088,XP,DB-3900,20,1
22097,FG,DB-3900,44,1
22113,XP,WR-0500,20,1
22201,XP,JE-0200,20,1
22209,FG,JE-0200,31,1
22235,XP,JE-0200,20,1
22244,XP,JH-0500,20,1
22254,FG,JE-0200,41,1
22262,FG,JH-0500,45,1
22273,XP,JH-0500,20,1
22286,FG,JH-0500,26,1
22298,FG,JE-0200,23,1
22315,XP,JE-0200,20,1
22326,FG,JH-0500,28,1
22361,XP,SL-0400,20,1
22381,XP,SL-0400,20,1
22390,XP,TP-1200,20,1
22404,XP,SL-0400,20,1
22423,XP,SL-0400,20,1
22437,FG,TP-1200,28,1
22462,XP,SL-0400,20,1
22474,XP,TP-1200,20,1
22490,FG,SL-0400,33,0
22495,XP,TP-1200,20,1
22505,XP,SL-0400,20,1
22518,XP,TP-1200,20,1
22521,XP,SL-0400,20,1
22545,FG,DA-0300,40,0
22590,XP,TS-1100,20,1
22635,FG,TS-1100,48,1
22647,FG,DA-0300,34,1
22662,XP,DA-0300,20,1
22684,FG,TS-1100,27,1
22697,FG,DA-0300,34,1
22716,FG,DA-0300,32,1
22728,FG,JC-0900,51,0
22758,XP,RL-0900,20,1
22769,XP,RL-0900,20,1
22791,FG,JC-0900,19,1
22804,FG,JC-0900,41,1
22847,FG,JC-0900,28,1
22866,FG,RL-0900,48,1
22935,FG,AD-0800,21,1
22959,FG,AD-0800,24,0
22980,FG,AD-0800,31,1
22991,XP,KB-2300,20,1
23015,FG,AD-0800,29,1
23027,FG,JN-0600,35,1
23046,XP,PS-0900,20,1
23056,FG,JN-0600,45,1
23065,FG,PS-0900,28,1
23070,FG,PS-0900,50,0
23077,XP,JN-0600,20,1
23088,FG,PS-0900,37,0
23103,FG,JN-0600,24,1
23114,XP,PS-0900,20,1
23122,XP,PS-0900,20,1
23165,FG,JN-0600,46,1
23187,FG,GA-0300,30,1
23204,FG,RL-1300,24,1
23215,XP,GA-0300,20,1
23224,XP,RL-1300,20,1
23252,FG,GA-0300,48,1
23267,FG,RL-1300,31,1
23277,XP,GA-0300,20,1
23281,XP,RL-1300,20,1
23384,FG,SC-0700,27,1
23405,FG,PE-0100,24,1
23414,FG,SC-0700,42,1
23435,XP,SC-0700,20,1
23455,FG,SC-0700,39,0
23491,XP,SC-0700,20,1
23533,FG,DB-3900,33,0
23547,XP,DB-3900,20,1
23554,FG,JN-0600,38,1
23602,XP,DB-3900,20,1
23613,FG,DB-3900,40,1
23628,XP,JN-0600,20,1
23638,FG,DB-3900,42,1
23674,FG,PD-0200,39,1
23683,FG,AV-0400,38,1
23709,XP,PD-0200,20,1
23723,FG,PD-0200,43,1
23767,FG,PD-0200,35,1
23777,FG,PD-0200,35,1
23850,FG,TS-1100,39,0
23867,FG,NR-0100,22,1
23873,XP,TS-1100,20,1
23885,FG,NR-0100,37,1
23900,FG,TS-1100,44,0
23914,FG,TS-1100,43,1
23928,XP,TS-1100,20,1
23940,FG,TS-1100,35,1
23963,FG,TS-1100,42,1
23970,FG,TS-1100,51,0
23997,XP,JH-0900,20,1
24052,XP,MA-0700,20,1
24086,FG,MA-0700,42,1
24135,FG,JH-0900,18,1
24150,FG,JH-0900,44,1
24190,XP,MH-3100,20,1
24206,XP,RL-0900,20,1
24226,XP,MH-3100,20,1
24235,XP,MH-3100,20,1
24246,XP,RL-0900,20,1
24271,XP,RL-0900,20,1
24314,XP,RL-0900,20,1
24343,XP,GA-0300,20,1
24358,XP,CB-1700,20,1
24399,FG,GA-0300,33,1
24409,XP,GA-0300,20,1
24443,XP,GA-0300,20,1
24460,XP,GA-0300,20,1
24462,XP,CB-1700,20,1
24487,XP,JW-3300,20,1
24511,XP,JH-0400,20,1
24524,XP,BD-0100,20,1
24538,XP,JH-0400,20,1
24547,XP,JH-0400,20,1
24560,FG,JH-0400,47,0
24565,XP,BD-0100,20,1
24571,FG,BD-0100,20,1
24581,FG,JH-0400,50,1
24594,XP,JH-0400,20,1
24623,XP,BD-0100,20,1
24681,FG,DA-0300,26,1
24701,XP,DA-0300,20,1
24724,FG,KB-2300,38,1
24737,FG,KB-2300,52,1
24748,FG,DA-0300,45,1
24781,XP,KB-2300,20,1
24798,XP,KB-2300,20,1
24808,FG,DA-0300,38,0
24820,FG,KB-2300,40,1
24826,XP,DA-0300,20,1
24839,FG,DA-0300,42,1
24848,FG,DA-0300,42,1
24853,XP,OM-0100,20,1
24872,FG,JC-0900,43,0
24884,XP,OM-0100,20,1
24948,FG,OM-0100,35,1
24963,XP,JC-0900,20,1
25021,FG,WR-0500,43,0
25051,XP,WR-0500,20,1
25070,XP,WR-0500,20,1
25089,XP,WR-0500,20,1
25100,FG,TP-1200,34,0
25148,XP,TP-1200,20,1
25200,XP,MG-1200,20,1
25206,FG,RL-1300,52,1
25221,FG,RL-1300,53,0
25229,XP,MG-1200,20,1
25255,FG,RL-1300,42,1
25264,FG,RL-1300,45,1
25294,FG,MG-1200,54,1
25303,FG,MG-1200,51,1
25340,XP,MS-5200,20,1
25366,XP,MS-5200,20,1
25379,XP,AD-0800,20,1
25399,FG,MS-5200,45,1
25407,XP,AD-0800,20,1
25455,FG,AD-0800,23,1
25470,XP,AD-0800,20,0
25485,XP,MS-5200,20,1
25489,FG,AD-0800,43,0
25505,XP,MV-0100,20,1
25528,XP,MV-0100,20,1
25563,FG,MV-0100,26,1
25571,FG,JH-0500,47,0
25585,FG,JH-0500,51,0
25593,FG,MV-0100,38,1
25603,XP,JH-0500,20,1
25613,FG,MV-0100,35,1
25665,XP,JE-0200,20,1
25686,FG,BC-2300,19,1
25722,XP,BC-2300,20,1
25759,FG,JE-0200,23,1
25765,XP,JE-0200,20,1
25784,XP,JE-0200,20,1
25803,XP,BC-2300,20,1
25822,XP,BC-2300,20,1
25830,FG,JE-0200,41,1
25839,XP,MS-5200,20,1
25853,FG,MS-5200,25,1
25896,XP,MS-5200,20,1
25910,FG,MS-5200,47,0
25931,FG,TS-1100,46,0
25956,FG,MS-5200,19,1
25969,XP,MS-5200,20,1
26003,FG,PE-0100,34,1
26015,FG,MG-1200,33,1
26046,FG,PE-0100,38,0
26049,XP,PE-0100,20,1
26072,XP,MG-1200,20,1
26099,FG,PE-0100,48,1
26151,FG,JC-0900,41,1
26164,XP,JE-0200,20,1
26169,XP,JC-0900,20,1
26194,XP,JC-0900,20,1
26204,XP,JC-0900,20,1
26215,FG,JE-0200,26,1
26227,FG,JC-0900,31,1
26237,FG,JE-0200,42,0
26243,XP,JE-0200,20,1
26257,XP,JC-0900,20,1
26266,XP,JE-0200,20,1
26282,FG,JC-0900,33,1
26290,XP,JE-0200,20,1
26302,XP,JE-0200,20,1
26341,FG,RL-1300,42,1
26360,XP,RL-1300,20,1
26376,XP,RL-1300,20,1
26406,FG,MV-0100,38,1
26418,FG,RL-1300,28,0
26440,XP,MV-0100,20,1
26462,XP,MV-0100,20,1
26464,XP,RL-1300,20,1
26473,XP,MV-0100,20,1
26493,XP,SC-0700,20,1
26540,FG,TP-1200,19,1
26556,FG,TP-1200,35,0
26575,XP,TP-1200,20,1
26612,XP,SC-0700,20,1
26627,XP,TP-1200,20,1
26641,XP,SC-0700,20,1
26688,FG,JH-0500,39,1
26721,FG,OM-0100,47,1
26730,FG,JH-0500,33,1
26789,XP,JH-0500,20,1
26798,XP,JH-0500,20,1
26823,XP,JN-0600,20,1
26831,XP,GA-0300,20,1
26848,XP,GA-0300,20,1
26862,XP,GA-0300,20,1
26889,XP,JN-0600,20,1
26893,FG,GA-0300,43,1
26921,XP,GA-0300,20,1
26951,FG,JN-0600,28,1
27009,XP,AV-0400,20,1
27036,XP,NR-0100,20,1
27047,FG,AV-0400,38,1
27061,FG,NR-0100,28,1
27073,FG,NR-0100,30,0
27085,FG,NR-0100,45,1
27102,FG,AV-0400,21,1
27148,FG,AV-0400,22,1
27173,FG,SJ-0300,49,1
27197,XP,SJ-0300,20,1
27209,XP,SJ-0300,20,1
27215,XP,DB-3900,20,1
27247,FG,DB-3900,42,1
27262,FG,DB-3900,40,1
27275,XP,SJ-0300,20,1
27285,FG,DB-3900,33,1
27299,XP,SJ-0300,20,1
27348,XP,JH-0900,20,1
27360,XP,JH-0900,20,1
27388,XP,JH-0900,20,1
27392,FG,JH-0900,44,0
27403,XP,JH-0900,20,1
27414,XP,BD-0100,20,1
27434,XP,BD-0100,20,1
27451,FG,JH-0900,19,1
27477,XP,BD-0100,20,1
27506,FG,CB-1700,42,1
27538,FG,DA-0300,38,1
27566,XP,DA-0300,20,1
27587,XP,DA-0300,20,1
27616,FG,DA-0300,46,1
27621,XP,DA-0300,20,1
27640,XP,DA-0300,20,1
27657,FG,WR-0500,32,1
27690,FG,MA-0700,21,1
27706,FG,WR-0500,30,1
27743,XP,WR-0500,20,1
27755,FG,MA-0700,51,1
27781,FG,WR-0500,26,1
27874,XP,PD-0200,20,1
27882,XP,AD-0800,20,1
27897,FG,PD-0200,38,1
27908,XP,AD-0800,20,1
27919,FG,AD-0800,22,1
27940,XP,AD-0800,20,1
27977,XP,KB-2300,20,1
28004,XP,MH-3100,20,1
28013,FG,KB-2300,40,1
28023,XP,MH-3100,20,1
28033,FG,MH-3100,36,1
28049,FG,MH-3100,33,1
28053,XP,MH-3100,20,1
28065,XP,MH-3100,20,1
28106,FG,KB-2300,42,0
28130,FG,JH-0400,30,1
28137,XP,JH-0400,20,1
28160,FG,EM-2000,37,1
28177,FG,JH-0400,43,1
28189,XP,EM-2000,20,1
28197,FG,EM-2000,47,1
28210,XP,EM-2000,20,0
28220,XP,JH-0400,20,1
28243,FG,EM-2000,41,1
28249,FG,EM-2000,39,1
28292,FG,TS-1100,37,1
28309,FG,TS-1100,26,0
28323,FG,TS-1100,43,1
28333,FG,GA-0300,49,1
28349,XP,GA-0300,20,1
28358,FG,TS-1100,36,1
28366,XP,GA-0300,20,1
28379,FG,GA-0300,29,1
28392,XP,GA-0300,20,1
28441,FG,JH-0900,31,1
28456,FG,AV-0400,24,1
28467,FG,AV-0400,47,1
28477,FG,JH-0900,36,1
28521,FG,AV-0400,43,1
28533,XP,JH-0900,20,1
28551,XP,JH-0900,20,1
28558,XP,JH-0900,20,1
28575,XP,JH-0900,20,1
28599,XP,PD-0200,20,1
28614,XP,MS-5200,20,1
28631,XP,MS-5200,20,1
28639,XP,MS-5200,20,1
28655,FG,MS-5200,39,1
28663,XP,MS-5200,20,1
28686,FG,MS-5200,26,1
28703,FG,MS-5200,38,1
28739,XP,MS-5200,20,1
28759,XP,KB-2300,20,1
28766,XP,NR-0100,20,1
28781,XP,KB-2300,20,1
28793,XP,NR-0100,20,1
28806,XP,KB-2300,20,1
28829,FG,KB-2300,44,1
28843,XP,NR-0100,20,1
28851,XP,KB-2300,20,1
28868,XP,KB-2300,20,1
28874,XP,KB-2300,20,1
28904,XP,NR-0100,20,1
28910,FG,KB-2300,28,1
28930,XP,MV-0100,20,1
28988,FG,OM-0100,28,1
29006,XP,OM-0100,20,1
29029,XP,MV-0100,20,1
29067,XP,OM-0100,20,1
29077,FG,MV-0100,59,0
29087,FG,MH-3100,27,1
29100,XP,AD-0800,20,1
29108,XP,MH-3100,20,1
29129,FG,AD-0800,30,1
29161,FG,MH-3100,20,1
29180,FG,AD-0800,38,1
29209,FG,AD-0800,28,0
29219,FG,MH-3100,38,1
29249,XP,JH-0500,20,1
29269,FG,JH-0500,20,1
29293,XP,JH-0500,20,1
29326,FG,PE-0100,39,1
29342,FG,JH-0500,46,0
29361,XP,PE-0100,20,1
29387,XP,MA-0700,20,1
29403,FG,SJ-0300,24,1
29419,XP,SJ-0300,20,1
29432,XP,SJ-0300,20,1
29457,XP,SJ-0300,20,1
29470,XP,SJ-0300,20,1
29483,XP,SJ-0300,20,1
29510,XP,MA-0700,20,1
29516,FG,SJ-0300,35,1
29561,FG,TP-1200,39,1
29569,XP,JC-0900,20,1
29587,XP,JC-0900,20,1
29608,FG,TP-1200,34,1
29629,XP,TP-1200,20,1
29662,FG,TP-1200,30,1
29698,FG,JC-0900,52,1
29754,XP,RL-0900,20,1
29765,FG,JE-0200,35,1
29776,XP,RL-0900,20,1
29785,XP,JE-0200,20,1
29814,XP,JE-0200,20,1
29828,XP,RL-0900,20,1
29833,FG,RL-0900,42,1
29846,XP,JE-0200,20,1
29863,XP,JE-0200,20,1
29871,XP,RL-0900,20,1
29875,XP,JE-0200,20,1
29924,XP,JH-0400,20,1
29933,XP,DB-3900,20,1
29946,XP,DB-3900,20,1
29972,XP,DB-3900,20,1
29986,FG,JH-0400,28,1
29998,FG,DB-3900,30,1
30009,XP,JH-0400,20,1
30039,XP,JH-0400,20,1
30054,XP,DB-3900,20,1
30064,FG,DB-3900,44,0
30082,FG,MG-1200,45,1
30125,XP,SC-0700,20,1
30146,XP,MG-1200,20,1
30158,FG,SC-0700,42,0
30202,XP,MG-1200,20,1
30209,XP,SC-0700,20,1
30221,XP,MG-1200,20,1
30233,FG,SC-0700,28,1
30237,XP,MG-1200,20,1
30262,XP,EM-2000,20,1
30273,XP,DA-0300,20,1
30309,FG,DA-0300,27,1
30324,XP,EM-2000,20,1
30355,XP,DA-0300,20,1
30370,FG,EM-2000,26,1
30383,FG,DA-0300,33,1
30400,FG,EM-2000,20,1
30409,FG,DA-0300,30,1
30417,FG,EM-2000,44,0
30436,XP,BD-0100,20,1
30474,XP,BD-0100,20,1
30525,XP,BD-0100,20,1
30536,XP,CB-1700,20,1
30550,XP,BD-0100,20,1
30559,FG,BD-0100,25,1
30598,XP,JN-0600,20,1
30609,XP,JN-0600,20,1
30632,XP,RL-1300,20,1
30657,XP,RL-1300,20,1
30665,FG,JN-0600,26,1
30681,XP,JN-0600,20,1
30727,XP,JN-0600,20,1
30772,XP,GA-0300,20,1
30791,XP,GA-0300,20,1
30823,FG,JH-0900,52,1
30832,FG,GA-0300,40,1
30869,XP,JH-0900,20,1
30898,XP,GA-0300,20,1
30911,XP,JH-0900,20,1
30923,XP,RL-0900,20,1
30928,XP,RL-0900,20,1
30950,FG,RL-0900,46,1
30982,FG,MA-0700,36,1
30989,XP,RL-0900,20,1
31010,FG,RL-0900,45,1
31025,FG,RL-0900,29,1
31038,XP,MA-0700,20,1
31075,XP,OM-0100,20,1
31109,FG,SC-0700,47,0
31118,XP,OM-0100,20,1
31126,FG,OM-0100,32,1
31138,XP,OM-0100,20,1
31155,FG,OM-0100,31,1
31173,FG,OM-0100,20,1
31203,FG,OM-0100,26,1
31232,FG,JW-3300,38,1
31316,XP,JN-0600,20,1
31337,FG,JN-0600,20,1
31349,FG,JN-0600,23,1
31359,FG,JN-0600,37,1
31379,XP,NR-0100,20,1
31421,FG,NR-0100,36,0
31449,XP,NR-0100,20,1
31463,XP,NR-0100,20,1
31471,FG,CB-1700,31,0
31482,XP,CB-1700,20,1
31493,FG,NR-0100,45,0
31503,XP,CB-1700,20,0
31535,FG,NR-0100,32,1
31554,FG,MH-3100,40,1
31587,XP,MH-3100,20,1
31617,FG,MH-3100,24,1
31631,XP,MH-3100,20,1
31656,XP,MH-3100,20,1
31660,XP,MH-3100,20,1
31675,XP,MH-3100,20,1
31699,XP,MH-3100,20,1
31726,FG,DB-3900,43,0
31735,XP,JE-0200,20,1
31743,XP,DB-3900,20,1
31761,XP,JE-0200,20,1
31770,FG,DB-3900,30,1
31774,XP,JE-0200,20,1
31782,XP,JE-0200,20,1
31793,FG,DB-3900,19,1
31803,FG,JE-0200,22,1
31821,FG,DB-3900,42,1
31847,XP,JE-0200,20,1
31872,XP,DB-3900,20,1
31889,XP,JH-0500,20,1
31901,XP,JH-0500,20,1
31913,FG,JH-0500,49,0
31924,FG,JH-0500,45,1
31958,FG,JH-0500,21,1
31968,FG,MV-0100,32,1
31998,XP,MV-0100,20,1
32013,XP,MV-0100,20,1
32030,XP,JH-0500,20,1
32067,FG,DA-0300,23,1
32098,FG,AD-0800,26,1
32122,FG,AD-0800,42,1
32130,FG,DA-0300,40,1
32147,FG,AD-0800,22,1
32190,FG,AD-0800,44,1
32200,XP,DA-0300,20,1
32219,FG,AD-0800,50,1
32231,XP,KB-2300,20,1
32259,FG,SJ-0300,40,1
32262,XP,SJ-0300,20,1
32296,XP,SJ-0300,20,1
32318,XP,KB-2300,20,1
32336,XP,KB-2300,20,1
32343,FG,SJ-0300,42,1
32362,FG,SJ-0300,44,0
32402,XP,JC-0900,20,1
32421,FG,WR-0500,22,1
32441,XP,WR-0500,20,1
32454,XP,WR-0500,20,1
32461,FG,JC-0900,34,1
32485,FG,WR-0500,28,1
32498,XP,WR-0500,20,1
32517,XP,JC-0900,20,1
32524,FG,WR-0500,38,1
32550,XP,WR-0500,20,1
32559,FG,MG-1200,28,1
32568,XP,MG-1200,20,1
32587,XP,MG-1200,20,1
32603,FG,MG-1200,25,1
32631,FG,TS-1100,34,0
32654,XP,TS-1100,20,1
32685,XP,MG-1200,20,1
32738,FG,EM-2000,39,0
32763,FG,BD-0100,46,1
32775,FG,BD-0100,27,1
32797,FG,BD-0100,28,1
32842,XP,EM-2000,20,1
32859,FG,EM-2000,49,0
32893,XP,RL-1300,20,1
32907,FG,PE-0100,32,1
32917,XP,RL-1300,20,1
32955,XP,RL-1300,20,1
32977,XP,RL-1300,20,1
32994,FG,PE-0100,46,1
33032,FG,AV-0400,48,1
33042,FG,TP-1200,42,1
33060,XP,AV-0400,20,1
33086,XP,TP-1200,20,1
33106,XP,AV-0400,20,1
33119,FG,AV-0400,53,1
33140,XP,AV-0400,20,1
33152,FG,AV-0400,37,0
33165,XP,TP-1200,20,1
33184,FG,AV-0400,27,1
33199,XP,TP-1200,20,1
33237,FG,MS-5200,32,1
33272,XP,MS-5200,20,1
33286,FG,JC-0900,47,1
33299,XP,MS-5200,20,1
33317,XP,MS-5200,20,1
33377,FG,PE-0100,24,1
33403,XP,AV-0400,20,1
33423,FG,AV-0400,40,1
33435,XP,PE-0100,20,1
33446,XP,PE-0100,20,1
33472,XP,PE-0100,20,1
33487,XP,AV-0400,20,1
33517,FG,PE-0100,47,0
33547,XP,DA-0300,20,1
33557,XP,PD-0200,20,1
33568,XP,PD-0200,20,1
33575,XP,DA-0300,20,1
33599,XP,DA-0300,20,1
33616,XP,DA-0300,20,1
33637,XP,DA-0300,20,1
33655,FG,PD-0200,29,1
33662,XP,PD-0200,20,1
33697,FG,TS-1100,33,1
33710,FG,TS-1100,19,1
33728,FG,TS-1100,47,0
33737,XP,EM-2000,20,1
33774,XP,TS-1100,20,1
33789,FG,TS-1100,20,1
33817,XP,TS-1100,20,1
33837,FG,TS-1100,43,1
33863,FG,RL-0900,23,1
33875,XP,JE-0200,20,1
33898,XP,JE-0200,20,1
33945,XP,JE-0200,20,1
33950,FG,JE-0200,38,1
33963,XP,RL-0900,20,1
33981,XP,RL-0900,20,1
33989,XP,JE-0200,20,1
34002,XP,RL-0900,20,1
34016,FG,RL-1300,22,1
34033,FG,RL-1300,27,1
34038,FG,RL-1300,45,0
34098,FG,JH-0900,26,1
34119,FG,RL-1300,26,1
34133,FG,RL-1300,45,1
34142,XP,JH-0900,20,1
34150,XP,RL-1300,20,1
34160,FG,JH-0900,36,1
34164,XP,RL-1300,20,1
34184,FG,MH-3100,36,1
34191,XP,MH-3100,20,1
34206,FG,CB-1700,47,0
34214,XP,MH-3100,20,1
34230,XP,MH-3100,20,1
34243,FG,CB-1700,32,1
34250,FG,MH-3100,50,1
34265,FG,MH-3100,40,1
34276,XP,MH-3100,20,1
34293,XP,MH-3100,20,1
34303,XP,CB-1700,20,1
34374,XP,JN-0600,20,1
34383,FG,TP-1200,35,1
34401,XP,JN-0600,20,1
34416,FG,TP-1200,24,1
34454,FG,TP-1200,33,1
34465,FG,JN-0600,48,0
34494,FG,OM-0100,35,1
34505,XP,MG-1200,20,1
34527,FG,MG-1200,34,0
34539,FG,MG-1200,38,1
34553,FG,OM-0100,23,1
34566,XP,OM-0100,20,1
34582,FG,MG-1200,30,1
34588,FG,MG-1200,46,1
34622,FG,BD-0100,38,1
34654,FG,BD-0100,40,1
34670,XP,BD-0100,20,1
34689,FG,KB-2300,32,1
34701,FG,KB-2300,36,0
34712,XP,BD-0100,20,1
34724,FG,KB-2300,44,0
34730,FG,BD-0100,21,1
34753,XP,BD-0100,20,1
34761,XP,KB-2300,20,1
34776,XP,WR-0500,20,1
34784,FG,DB-3900,40,1
34839,XP,WR-0500,20,1
34863,FG,DB-3900,41,1
34888,XP,WR-0500,20,1
34897,FG,DB-3900,28,1
34907,XP,DB-3900,20,1
34925,XP,DB-3900,20,1
34943,XP,JW-3300,20,1
34955,XP,JW-3300,20,1
34973,FG,JW-3300,26,1
34986,XP,GA-0300,20,1
35000,FG,JW-3300,19,1
35020,XP,GA-0300,20,1
35042,XP,JW-3300,20,1
35052,XP,GA-0300,20,1
35067,XP,JW-3300,20,1
35111,XP,AD-0800,20,1
35125,XP,AD-0800,20,1
35138,FG,NR-0100,45,1
35150,XP,AD-0800,20,1
35199,XP,AD-0800,20,1
35239,XP,AD-0800,20,1
35312,XP,SJ-0300,20,1
35329,XP,SJ-0300,20,1
35343,XP,SJ-0300,20,1
35384,XP,SJ-0300,20,1
35414,FG,SJ-0300,32,1
35424,XP,JH-0500,20,1
35443,FG,SC-0700,29,1
35455,FG,MV-0100,37,1
